university,week,sexual_assault,alcohol_offense,drug_offense,theft,robbery_burglary,alcohol_offense_strict,noise_offense,treatment,week_id,closure_1,closure_1_end,closure_2,closure_2_end,university_enacted_1,university_enacted_2,reason1,reason2,treatment_percent,year,unit_id,graduation_rate_total_cohort_,total_number_of_undergraduates_financial_aid_cohort_,state_abbreviation,fips_state_code,sector_of_institution,level_of_institution,control_of_institution,degree_granting_status,postsecondary_and_title_iv_institution_indicator,institutional_category,institution_size_category,longitude,latitude,x91,total_students_all,total_black_all,total_asian_all,total_women_all,total_men_all,total_undergrad_men,total_undergrad_women,total_undergrad_black,total_undergrad_asian,total_undergrad_hispanic,total_undergrad_white_men,total_undergrad_white_women,total_white_all,ftime_total_undergrad,ftime_total_undergrad_men,ftime_total_undergrad_women,total_students_undergrad,month,ihs_sexual_assault,ihs_alcohol_offense,ihs_theft,ihs_robbery_burglary,ihs_drug_offense,uni_month,sexual_assault_per100,alcohol_offense_per100,theft_per100,robbery_burglary_per100,drug_offense_per100,uni_year
Arkansas State University-Main Campus,2015-02-16,0,1,0,1,0,1,0,0,Mon,2017-02-21T00:00:00Z,2017-04-01T00:00:00Z,NA,NA,1,NA,sexual assault,NA,0,2015,106458,40,9592,AR,5,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-90.680478,35.842779,NA,13410,1788,111,7964,5446,4112,5480,1272,77,246,3020,4177,9996,7295,3193,4102,9592,2,0,0.8813735870195429,0.8813735870195429,0,0,2,0,7.457121551081283,7.457121551081283,0,0,3
Arkansas State University-Main Campus,2015-02-23,0,1,0,0,0,0,0,0,Mon,2017-02-21T00:00:00Z,2017-04-01T00:00:00Z,NA,NA,1,NA,sexual assault,NA,0,2015,106458,40,9592,AR,5,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-90.680478,35.842779,NA,13410,1788,111,7964,5446,4112,5480,1272,77,246,3020,4177,9996,7295,3193,4102,9592,2,0,0.8813735870195429,0,0,0,2,0,7.457121551081283,0,0,0,3
Arkansas State University-Main Campus,2015-03-02,0,1,1,0,0,1,0,0,Mon,2017-02-21T00:00:00Z,2017-04-01T00:00:00Z,NA,NA,1,NA,sexual assault,NA,0,2015,106458,40,9592,AR,5,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-90.680478,35.842779,NA,13410,1788,111,7964,5446,4112,5480,1272,77,246,3020,4177,9996,7295,3193,4102,9592,3,0,0.8813735870195429,0,0,0.8813735870195429,3,0,7.457121551081283,0,0,7.457121551081283,3
Arkansas State University-Main Campus,2015-03-09,0,1,1,0,1,1,0,0,Mon,2017-02-21T00:00:00Z,2017-04-01T00:00:00Z,NA,NA,1,NA,sexual assault,NA,0,2015,106458,40,9592,AR,5,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-90.680478,35.842779,NA,13410,1788,111,7964,5446,4112,5480,1272,77,246,3020,4177,9996,7295,3193,4102,9592,3,0,0.8813735870195429,0,0.8813735870195429,0.8813735870195429,3,0,7.457121551081283,0,7.457121551081283,7.457121551081283,3
Arkansas State University-Main Campus,2015-03-16,0,1,0,0,0,1,0,0,Mon,2017-02-21T00:00:00Z,2017-04-01T00:00:00Z,NA,NA,1,NA,sexual assault,NA,0,2015,106458,40,9592,AR,5,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-90.680478,35.842779,NA,13410,1788,111,7964,5446,4112,5480,1272,77,246,3020,4177,9996,7295,3193,4102,9592,3,0,0.8813735870195429,0,0,0,3,0,7.457121551081283,0,0,0,3
Arkansas State University-Main Campus,2015-03-23,0,0,1,0,1,0,0,0,Mon,2017-02-21T00:00:00Z,2017-04-01T00:00:00Z,NA,NA,1,NA,sexual assault,NA,0,2015,106458,40,9592,AR,5,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-90.680478,35.842779,NA,13410,1788,111,7964,5446,4112,5480,1272,77,246,3020,4177,9996,7295,3193,4102,9592,3,0,0,0,0.8813735870195429,0.8813735870195429,3,0,0,0,7.457121551081283,7.457121551081283,3
Arkansas State University-Main Campus,2015-03-30,0,5,0,0,2,5,0,0,Mon,2017-02-21T00:00:00Z,2017-04-01T00:00:00Z,NA,NA,1,NA,sexual assault,NA,0,2015,106458,40,9592,AR,5,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-90.680478,35.842779,NA,13410,1788,111,7964,5446,4112,5480,1272,77,246,3020,4177,9996,7295,3193,4102,9592,3,0,2.3124383412727525,0,1.4436354751788103,0,3,0,37.28560775540641,0,14.914243102162565,0,3
Arkansas State University-Main Campus,2015-04-06,0,1,2,1,1,1,0,0,Mon,2017-02-21T00:00:00Z,2017-04-01T00:00:00Z,NA,NA,1,NA,sexual assault,NA,0,2015,106458,40,9592,AR,5,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-90.680478,35.842779,NA,13410,1788,111,7964,5446,4112,5480,1272,77,246,3020,4177,9996,7295,3193,4102,9592,4,0,0.8813735870195429,0.8813735870195429,0.8813735870195429,1.4436354751788103,4,0,7.457121551081283,7.457121551081283,7.457121551081283,14.914243102162565,3
Arkansas State University-Main Campus,2015-04-13,0,5,2,0,3,4,0,0,Mon,2017-02-21T00:00:00Z,2017-04-01T00:00:00Z,NA,NA,1,NA,sexual assault,NA,0,2015,106458,40,9592,AR,5,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-90.680478,35.842779,NA,13410,1788,111,7964,5446,4112,5480,1272,77,246,3020,4177,9996,7295,3193,4102,9592,4,0,2.3124383412727525,0,1.8184464592320668,1.4436354751788103,4,0,37.28560775540641,0,22.371364653243848,14.914243102162565,3
Arkansas State University-Main Campus,2015-04-20,0,2,0,0,0,2,1,0,Mon,2017-02-21T00:00:00Z,2017-04-01T00:00:00Z,NA,NA,1,NA,sexual assault,NA,0,2015,106458,40,9592,AR,5,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-90.680478,35.842779,NA,13410,1788,111,7964,5446,4112,5480,1272,77,246,3020,4177,9996,7295,3193,4102,9592,4,0,1.4436354751788103,0,0,0,4,0,14.914243102162565,0,0,0,3
Arkansas State University-Main Campus,2015-04-27,0,1,1,0,0,1,0,0,Mon,2017-02-21T00:00:00Z,2017-04-01T00:00:00Z,NA,NA,1,NA,sexual assault,NA,0,2015,106458,40,9592,AR,5,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-90.680478,35.842779,NA,13410,1788,111,7964,5446,4112,5480,1272,77,246,3020,4177,9996,7295,3193,4102,9592,4,0,0.8813735870195429,0,0,0.8813735870195429,4,0,7.457121551081283,0,0,7.457121551081283,3
Arkansas State University-Main Campus,2015-05-04,0,1,0,1,0,1,0,0,Mon,2017-02-21T00:00:00Z,2017-04-01T00:00:00Z,NA,NA,1,NA,sexual assault,NA,0,2015,106458,40,9592,AR,5,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-90.680478,35.842779,NA,13410,1788,111,7964,5446,4112,5480,1272,77,246,3020,4177,9996,7295,3193,4102,9592,5,0,0.8813735870195429,0.8813735870195429,0,0,5,0,7.457121551081283,7.457121551081283,0,0,3
Arkansas State University-Main Campus,2015-05-11,1,0,0,1,0,0,0,0,Mon,2017-02-21T00:00:00Z,2017-04-01T00:00:00Z,NA,NA,1,NA,sexual assault,NA,0,2015,106458,40,9592,AR,5,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-90.680478,35.842779,NA,13410,1788,111,7964,5446,4112,5480,1272,77,246,3020,4177,9996,7295,3193,4102,9592,5,0.8813735870195429,0,0.8813735870195429,0,0,5,7.457121551081283,0,7.457121551081283,0,0,3
Arkansas State University-Main Campus,2015-05-18,0,0,0,0,0,0,0,0,Mon,2017-02-21T00:00:00Z,2017-04-01T00:00:00Z,NA,NA,1,NA,sexual assault,NA,0,2015,106458,40,9592,AR,5,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-90.680478,35.842779,NA,13410,1788,111,7964,5446,4112,5480,1272,77,246,3020,4177,9996,7295,3193,4102,9592,5,0,0,0,0,0,5,0,0,0,0,0,3
Arkansas State University-Main Campus,2015-05-25,0,0,0,0,1,0,0,0,Mon,2017-02-21T00:00:00Z,2017-04-01T00:00:00Z,NA,NA,1,NA,sexual assault,NA,0,2015,106458,40,9592,AR,5,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-90.680478,35.842779,NA,13410,1788,111,7964,5446,4112,5480,1272,77,246,3020,4177,9996,7295,3193,4102,9592,5,0,0,0,0.8813735870195429,0,5,0,0,0,7.457121551081283,0,3
Arkansas State University-Main Campus,2015-09-07,0,5,0,0,1,5,1,0,Mon,2017-02-21T00:00:00Z,2017-04-01T00:00:00Z,NA,NA,1,NA,sexual assault,NA,0,2015,106458,40,9592,AR,5,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-90.680478,35.842779,NA,13410,1788,111,7964,5446,4112,5480,1272,77,246,3020,4177,9996,7295,3193,4102,9592,9,0,2.3124383412727525,0,0.8813735870195429,0,6,0,37.28560775540641,0,7.457121551081283,0,3
Arkansas State University-Main Campus,2015-09-14,0,2,1,2,0,2,2,0,Mon,2017-02-21T00:00:00Z,2017-04-01T00:00:00Z,NA,NA,1,NA,sexual assault,NA,0,2015,106458,40,9592,AR,5,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-90.680478,35.842779,NA,13410,1788,111,7964,5446,4112,5480,1272,77,246,3020,4177,9996,7295,3193,4102,9592,9,0,1.4436354751788103,1.4436354751788103,0,0.8813735870195429,6,0,14.914243102162565,14.914243102162565,0,7.457121551081283,3
Arkansas State University-Main Campus,2015-09-21,0,0,0,0,0,0,0,0,Mon,2017-02-21T00:00:00Z,2017-04-01T00:00:00Z,NA,NA,1,NA,sexual assault,NA,0,2015,106458,40,9592,AR,5,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-90.680478,35.842779,NA,13410,1788,111,7964,5446,4112,5480,1272,77,246,3020,4177,9996,7295,3193,4102,9592,9,0,0,0,0,0,6,0,0,0,0,0,3
Arkansas State University-Main Campus,2015-09-28,0,4,2,2,2,4,1,0,Mon,2017-02-21T00:00:00Z,2017-04-01T00:00:00Z,NA,NA,1,NA,sexual assault,NA,0,2015,106458,40,9592,AR,5,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-90.680478,35.842779,NA,13410,1788,111,7964,5446,4112,5480,1272,77,246,3020,4177,9996,7295,3193,4102,9592,9,0,2.0947125472611012,1.4436354751788103,1.4436354751788103,1.4436354751788103,6,0,29.82848620432513,14.914243102162565,14.914243102162565,14.914243102162565,3
Arkansas State University-Main Campus,2015-10-05,0,3,4,1,0,3,0,0,Mon,2017-02-21T00:00:00Z,2017-04-01T00:00:00Z,NA,NA,1,NA,sexual assault,NA,0,2015,106458,40,9592,AR,5,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-90.680478,35.842779,NA,13410,1788,111,7964,5446,4112,5480,1272,77,246,3020,4177,9996,7295,3193,4102,9592,10,0,1.8184464592320668,0.8813735870195429,0,2.0947125472611012,7,0,22.371364653243848,7.457121551081283,0,29.82848620432513,3
Arkansas State University-Main Campus,2015-10-12,0,2,1,1,0,2,0,0,Mon,2017-02-21T00:00:00Z,2017-04-01T00:00:00Z,NA,NA,1,NA,sexual assault,NA,0,2015,106458,40,9592,AR,5,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-90.680478,35.842779,NA,13410,1788,111,7964,5446,4112,5480,1272,77,246,3020,4177,9996,7295,3193,4102,9592,10,0,1.4436354751788103,0.8813735870195429,0,0.8813735870195429,7,0,14.914243102162565,7.457121551081283,0,7.457121551081283,3
Arkansas State University-Main Campus,2015-10-19,0,2,1,0,0,2,1,0,Mon,2017-02-21T00:00:00Z,2017-04-01T00:00:00Z,NA,NA,1,NA,sexual assault,NA,0,2015,106458,40,9592,AR,5,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-90.680478,35.842779,NA,13410,1788,111,7964,5446,4112,5480,1272,77,246,3020,4177,9996,7295,3193,4102,9592,10,0,1.4436354751788103,0,0,0.8813735870195429,7,0,14.914243102162565,0,0,7.457121551081283,3
Arkansas State University-Main Campus,2015-10-26,0,8,0,2,0,8,0,0,Mon,2017-02-21T00:00:00Z,2017-04-01T00:00:00Z,NA,NA,1,NA,sexual assault,NA,0,2015,106458,40,9592,AR,5,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-90.680478,35.842779,NA,13410,1788,111,7964,5446,4112,5480,1272,77,246,3020,4177,9996,7295,3193,4102,9592,10,0,2.7764722807237177,1.4436354751788103,0,0,7,0,59.65697240865026,14.914243102162565,0,0,3
Arkansas State University-Main Campus,2015-11-02,0,3,0,1,0,3,3,0,Mon,2017-02-21T00:00:00Z,2017-04-01T00:00:00Z,NA,NA,1,NA,sexual assault,NA,0,2015,106458,40,9592,AR,5,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-90.680478,35.842779,NA,13410,1788,111,7964,5446,4112,5480,1272,77,246,3020,4177,9996,7295,3193,4102,9592,11,0,1.8184464592320668,0.8813735870195429,0,0,8,0,22.371364653243848,7.457121551081283,0,0,3
Arkansas State University-Main Campus,2015-11-09,0,1,1,1,2,1,0,0,Mon,2017-02-21T00:00:00Z,2017-04-01T00:00:00Z,NA,NA,1,NA,sexual assault,NA,0,2015,106458,40,9592,AR,5,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-90.680478,35.842779,NA,13410,1788,111,7964,5446,4112,5480,1272,77,246,3020,4177,9996,7295,3193,4102,9592,11,0,0.8813735870195429,0.8813735870195429,1.4436354751788103,0.8813735870195429,8,0,7.457121551081283,7.457121551081283,14.914243102162565,7.457121551081283,3
Arkansas State University-Main Campus,2015-11-16,0,0,0,1,0,0,0,0,Mon,2017-02-21T00:00:00Z,2017-04-01T00:00:00Z,NA,NA,1,NA,sexual assault,NA,0,2015,106458,40,9592,AR,5,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-90.680478,35.842779,NA,13410,1788,111,7964,5446,4112,5480,1272,77,246,3020,4177,9996,7295,3193,4102,9592,11,0,0,0.8813735870195429,0,0,8,0,0,7.457121551081283,0,0,3
Arkansas State University-Main Campus,2015-11-23,0,2,0,1,0,2,2,0,Mon,2017-02-21T00:00:00Z,2017-04-01T00:00:00Z,NA,NA,1,NA,sexual assault,NA,0,2015,106458,40,9592,AR,5,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-90.680478,35.842779,NA,13410,1788,111,7964,5446,4112,5480,1272,77,246,3020,4177,9996,7295,3193,4102,9592,11,0,1.4436354751788103,0.8813735870195429,0,0,8,0,14.914243102162565,7.457121551081283,0,0,3
Arkansas State University-Main Campus,2015-11-30,0,1,1,1,1,1,1,0,Mon,2017-02-21T00:00:00Z,2017-04-01T00:00:00Z,NA,NA,1,NA,sexual assault,NA,0,2015,106458,40,9592,AR,5,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-90.680478,35.842779,NA,13410,1788,111,7964,5446,4112,5480,1272,77,246,3020,4177,9996,7295,3193,4102,9592,11,0,0.8813735870195429,0.8813735870195429,0.8813735870195429,0.8813735870195429,8,0,7.457121551081283,7.457121551081283,7.457121551081283,7.457121551081283,3
Arkansas State University-Main Campus,2015-12-07,0,0,2,2,1,0,0,0,Mon,2017-02-21T00:00:00Z,2017-04-01T00:00:00Z,NA,NA,1,NA,sexual assault,NA,0,2015,106458,40,9592,AR,5,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-90.680478,35.842779,NA,13410,1788,111,7964,5446,4112,5480,1272,77,246,3020,4177,9996,7295,3193,4102,9592,12,0,0,1.4436354751788103,0.8813735870195429,1.4436354751788103,9,0,0,14.914243102162565,7.457121551081283,14.914243102162565,3
Arkansas State University-Main Campus,2015-12-14,0,0,0,0,0,0,0,0,Mon,2017-02-21T00:00:00Z,2017-04-01T00:00:00Z,NA,NA,1,NA,sexual assault,NA,0,2015,106458,40,9592,AR,5,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-90.680478,35.842779,NA,13410,1788,111,7964,5446,4112,5480,1272,77,246,3020,4177,9996,7295,3193,4102,9592,12,0,0,0,0,0,9,0,0,0,0,0,3
Arkansas State University-Main Campus,2015-12-21,0,1,0,0,0,1,0,0,Mon,2017-02-21T00:00:00Z,2017-04-01T00:00:00Z,NA,NA,1,NA,sexual assault,NA,0,2015,106458,40,9592,AR,5,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-90.680478,35.842779,NA,13410,1788,111,7964,5446,4112,5480,1272,77,246,3020,4177,9996,7295,3193,4102,9592,12,0,0.8813735870195429,0,0,0,9,0,7.457121551081283,0,0,0,3
Arkansas State University-Main Campus,2015-12-28,0,1,1,0,0,1,1,0,Mon,2017-02-21T00:00:00Z,2017-04-01T00:00:00Z,NA,NA,1,NA,sexual assault,NA,0,2015,106458,40,9592,AR,5,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-90.680478,35.842779,NA,13410,1788,111,7964,5446,4112,5480,1272,77,246,3020,4177,9996,7295,3193,4102,9592,12,0,0.8813735870195429,0,0,0.8813735870195429,9,0,7.457121551081283,0,0,7.457121551081283,3
Arkansas State University-Main Campus,2016-01-04,0,0,0,0,0,0,0,0,Mon,2017-02-21T00:00:00Z,2017-04-01T00:00:00Z,NA,NA,1,NA,sexual assault,NA,0,2016,106458,45,9839,AR,5,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-90.679988,35.842388,NA,14085,1836,116,8460,5625,4185,5654,1256,83,260,3053,4315,10448,7305,3222,4083,9839,1,0,0,0,0,0,1,0,0,0,0,0,4
Arkansas State University-Main Campus,2016-01-11,0,3,1,0,0,3,0,0,Mon,2017-02-21T00:00:00Z,2017-04-01T00:00:00Z,NA,NA,1,NA,sexual assault,NA,0,2016,106458,45,9839,AR,5,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-90.679988,35.842388,NA,14085,1836,116,8460,5625,4185,5654,1256,83,260,3053,4315,10448,7305,3222,4083,9839,1,0,1.8184464592320668,0,0,0.8813735870195429,1,0,21.299254526091584,0,0,7.099751508697196,4
Arkansas State University-Main Campus,2016-01-18,0,3,1,1,0,3,0,0,Mon,2017-02-21T00:00:00Z,2017-04-01T00:00:00Z,NA,NA,1,NA,sexual assault,NA,0,2016,106458,45,9839,AR,5,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-90.679988,35.842388,NA,14085,1836,116,8460,5625,4185,5654,1256,83,260,3053,4315,10448,7305,3222,4083,9839,1,0,1.8184464592320668,0.8813735870195429,0,0.8813735870195429,1,0,21.299254526091584,7.099751508697196,0,7.099751508697196,4
Arkansas State University-Main Campus,2016-01-25,0,5,1,0,0,5,2,0,Mon,2017-02-21T00:00:00Z,2017-04-01T00:00:00Z,NA,NA,1,NA,sexual assault,NA,0,2016,106458,45,9839,AR,5,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-90.679988,35.842388,NA,14085,1836,116,8460,5625,4185,5654,1256,83,260,3053,4315,10448,7305,3222,4083,9839,1,0,2.3124383412727525,0,0,0.8813735870195429,1,0,35.49875754348598,0,0,7.099751508697196,4
Arkansas State University-Main Campus,2016-02-01,0,4,0,1,0,4,2,0,Mon,2017-02-21T00:00:00Z,2017-04-01T00:00:00Z,NA,NA,1,NA,sexual assault,NA,0,2016,106458,45,9839,AR,5,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-90.679988,35.842388,NA,14085,1836,116,8460,5625,4185,5654,1256,83,260,3053,4315,10448,7305,3222,4083,9839,2,0,2.0947125472611012,0.8813735870195429,0,0,2,0,28.399006034788783,7.099751508697196,0,0,4
Arkansas State University-Main Campus,2016-02-08,0,4,1,0,0,4,1,0,Mon,2017-02-21T00:00:00Z,2017-04-01T00:00:00Z,NA,NA,1,NA,sexual assault,NA,0,2016,106458,45,9839,AR,5,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-90.679988,35.842388,NA,14085,1836,116,8460,5625,4185,5654,1256,83,260,3053,4315,10448,7305,3222,4083,9839,2,0,2.0947125472611012,0,0,0.8813735870195429,2,0,28.399006034788783,0,0,7.099751508697196,4
Arkansas State University-Main Campus,2016-02-15,0,6,1,0,2,6,0,0,Mon,2017-02-21T00:00:00Z,2017-04-01T00:00:00Z,NA,NA,1,NA,sexual assault,NA,0,2016,106458,45,9839,AR,5,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-90.679988,35.842388,NA,14085,1836,116,8460,5625,4185,5654,1256,83,260,3053,4315,10448,7305,3222,4083,9839,2,0,2.4917798526449118,0,1.4436354751788103,0.8813735870195429,2,0,42.59850905218317,0,14.199503017394392,7.099751508697196,4
Arkansas State University-Main Campus,2016-02-22,0,1,3,1,0,1,0,0,Mon,2017-02-21T00:00:00Z,2017-04-01T00:00:00Z,NA,NA,1,NA,sexual assault,NA,0,2016,106458,45,9839,AR,5,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-90.679988,35.842388,NA,14085,1836,116,8460,5625,4185,5654,1256,83,260,3053,4315,10448,7305,3222,4083,9839,2,0,0.8813735870195429,0.8813735870195429,0,1.8184464592320668,2,0,7.099751508697196,7.099751508697196,0,21.299254526091584,4
Arkansas State University-Main Campus,2016-02-29,0,2,1,2,0,2,0,0,Mon,2017-02-21T00:00:00Z,2017-04-01T00:00:00Z,NA,NA,1,NA,sexual assault,NA,0,2016,106458,45,9839,AR,5,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-90.679988,35.842388,NA,14085,1836,116,8460,5625,4185,5654,1256,83,260,3053,4315,10448,7305,3222,4083,9839,2,0,1.4436354751788103,1.4436354751788103,0,0.8813735870195429,2,0,14.199503017394392,14.199503017394392,0,7.099751508697196,4
Arkansas State University-Main Campus,2016-03-07,0,2,1,2,2,2,0,0,Mon,2017-02-21T00:00:00Z,2017-04-01T00:00:00Z,NA,NA,1,NA,sexual assault,NA,0,2016,106458,45,9839,AR,5,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-90.679988,35.842388,NA,14085,1836,116,8460,5625,4185,5654,1256,83,260,3053,4315,10448,7305,3222,4083,9839,3,0,1.4436354751788103,1.4436354751788103,1.4436354751788103,0.8813735870195429,3,0,14.199503017394392,14.199503017394392,14.199503017394392,7.099751508697196,4
Arkansas State University-Main Campus,2016-03-14,0,4,1,1,1,4,0,0,Mon,2017-02-21T00:00:00Z,2017-04-01T00:00:00Z,NA,NA,1,NA,sexual assault,NA,0,2016,106458,45,9839,AR,5,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-90.679988,35.842388,NA,14085,1836,116,8460,5625,4185,5654,1256,83,260,3053,4315,10448,7305,3222,4083,9839,3,0,2.0947125472611012,0.8813735870195429,0.8813735870195429,0.8813735870195429,3,0,28.399006034788783,7.099751508697196,7.099751508697196,7.099751508697196,4
Arkansas State University-Main Campus,2016-03-21,0,0,0,1,2,0,0,0,Mon,2017-02-21T00:00:00Z,2017-04-01T00:00:00Z,NA,NA,1,NA,sexual assault,NA,0,2016,106458,45,9839,AR,5,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-90.679988,35.842388,NA,14085,1836,116,8460,5625,4185,5654,1256,83,260,3053,4315,10448,7305,3222,4083,9839,3,0,0,0.8813735870195429,1.4436354751788103,0,3,0,0,7.099751508697196,14.199503017394392,0,4
Arkansas State University-Main Campus,2016-03-28,0,1,0,0,1,1,1,0,Mon,2017-02-21T00:00:00Z,2017-04-01T00:00:00Z,NA,NA,1,NA,sexual assault,NA,0,2016,106458,45,9839,AR,5,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-90.679988,35.842388,NA,14085,1836,116,8460,5625,4185,5654,1256,83,260,3053,4315,10448,7305,3222,4083,9839,3,0,0.8813735870195429,0,0.8813735870195429,0,3,0,7.099751508697196,0,7.099751508697196,0,4
Arkansas State University-Main Campus,2016-04-04,0,0,0,0,0,0,0,0,Mon,2017-02-21T00:00:00Z,2017-04-01T00:00:00Z,NA,NA,1,NA,sexual assault,NA,0,2016,106458,45,9839,AR,5,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-90.679988,35.842388,NA,14085,1836,116,8460,5625,4185,5654,1256,83,260,3053,4315,10448,7305,3222,4083,9839,4,0,0,0,0,0,4,0,0,0,0,0,4
Arkansas State University-Main Campus,2016-04-11,0,1,0,1,1,1,0,0,Mon,2017-02-21T00:00:00Z,2017-04-01T00:00:00Z,NA,NA,1,NA,sexual assault,NA,0,2016,106458,45,9839,AR,5,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-90.679988,35.842388,NA,14085,1836,116,8460,5625,4185,5654,1256,83,260,3053,4315,10448,7305,3222,4083,9839,4,0,0.8813735870195429,0.8813735870195429,0.8813735870195429,0,4,0,7.099751508697196,7.099751508697196,7.099751508697196,0,4
Arkansas State University-Main Campus,2016-04-18,0,0,1,2,2,0,0,0,Mon,2017-02-21T00:00:00Z,2017-04-01T00:00:00Z,NA,NA,1,NA,sexual assault,NA,0,2016,106458,45,9839,AR,5,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-90.679988,35.842388,NA,14085,1836,116,8460,5625,4185,5654,1256,83,260,3053,4315,10448,7305,3222,4083,9839,4,0,0,1.4436354751788103,1.4436354751788103,0.8813735870195429,4,0,0,14.199503017394392,14.199503017394392,7.099751508697196,4
Arkansas State University-Main Campus,2016-04-25,0,2,1,0,2,2,1,0,Mon,2017-02-21T00:00:00Z,2017-04-01T00:00:00Z,NA,NA,1,NA,sexual assault,NA,0,2016,106458,45,9839,AR,5,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-90.679988,35.842388,NA,14085,1836,116,8460,5625,4185,5654,1256,83,260,3053,4315,10448,7305,3222,4083,9839,4,0,1.4436354751788103,0,1.4436354751788103,0.8813735870195429,4,0,14.199503017394392,0,14.199503017394392,7.099751508697196,4
Arkansas State University-Main Campus,2016-05-02,0,4,0,0,2,2,0,0,Mon,2017-02-21T00:00:00Z,2017-04-01T00:00:00Z,NA,NA,1,NA,sexual assault,NA,0,2016,106458,45,9839,AR,5,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-90.679988,35.842388,NA,14085,1836,116,8460,5625,4185,5654,1256,83,260,3053,4315,10448,7305,3222,4083,9839,5,0,2.0947125472611012,0,1.4436354751788103,0,5,0,28.399006034788783,0,14.199503017394392,0,4
Arkansas State University-Main Campus,2016-05-09,0,1,0,0,0,1,0,0,Mon,2017-02-21T00:00:00Z,2017-04-01T00:00:00Z,NA,NA,1,NA,sexual assault,NA,0,2016,106458,45,9839,AR,5,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-90.679988,35.842388,NA,14085,1836,116,8460,5625,4185,5654,1256,83,260,3053,4315,10448,7305,3222,4083,9839,5,0,0.8813735870195429,0,0,0,5,0,7.099751508697196,0,0,0,4
